Hours Studied,Performance Index,Predicted,Residual
1,74.0,44.15223744749919,29.84776255250081
8,45.0,63.56367721997175,-18.56367721997175
5,27.0,55.24448874605494,-28.24448874605494
2,44.0,46.925300272138124,-2.9253002721381236
2,42.0,46.925300272138124,-4.925300272138124
6,43.0,58.017551570693875,-15.017551570693875
9,68.0,66.33674004461069,1.6632599553893073
1,29.0,44.15223744749919,-15.15223744749919
6,73.0,58.017551570693875,14.982448429306125
9,39.0,66.33674004461069,-27.336740044610693
8,30.0,63.56367721997175,-33.56367721997175
6,53.0,58.017551570693875,-5.017551570693875
3,38.0,49.69836309677706,-11.698363096777058
8,82.0,63.56367721997175,18.43632278002825
9,72.0,66.33674004461069,5.663259955389307
1,24.0,44.15223744749919,-20.15223744749919
9,44.0,66.33674004461069,-22.336740044610693
6,45.0,58.017551570693875,-13.017551570693875
6,75.0,58.017551570693875,16.982448429306125
4,75.0,52.471425921416,22.528574078584
1,26.0,44.15223744749919,-18.15223744749919
8,49.0,63.56367721997175,-14.563677219971751
2,42.0,46.925300272138124,-4.925300272138124
1,14.0,44.15223744749919,-30.15223744749919
2,64.0,46.925300272138124,17.074699727861876
1,54.0,44.15223744749919,9.84776255250081
1,16.0,44.15223744749919,-28.15223744749919
9,73.0,66.33674004461069,6.663259955389307
1,67.0,44.15223744749919,22.84776255250081
4,69.0,52.471425921416,16.528574078584
6,28.0,58.017551570693875,-30.017551570693875
7,67.0,60.79061439533281,6.20938560466719
2,62.0,46.925300272138124,15.074699727861876
6,60.0,58.017551570693875,1.9824484293061246
7,43.0,60.79061439533281,-17.79061439533281
2,70.0,46.925300272138124,23.074699727861876
2,70.0,46.925300272138124,23.074699727861876
7,84.0,60.79061439533281,23.20938560466719
1,72.0,44.15223744749919,27.84776255250081
8,44.0,63.56367721997175,-19.56367721997175
3,46.0,49.69836309677706,-3.698363096777058
6,41.0,58.017551570693875,-17.017551570693875
9,58.0,66.33674004461069,-8.336740044610693
6,44.0,58.017551570693875,-14.017551570693875
9,89.0,66.33674004461069,22.663259955389307
7,45.0,60.79061439533281,-15.79061439533281
9,87.0,66.33674004461069,20.663259955389307
2,61.0,46.925300272138124,14.074699727861876
8,41.0,63.56367721997175,-22.56367721997175
8,57.0,63.56367721997175,-6.563677219971751
2,62.0,46.925300272138124,15.074699727861876
4,39.0,52.471425921416,-13.471425921416
7,54.0,60.79061439533281,-6.79061439533281
4,33.0,52.471425921416,-19.471425921416
4,42.0,52.471425921416,-10.471425921416
6,70.0,58.017551570693875,11.982448429306125
6,67.0,58.017551570693875,8.982448429306125
3,80.0,49.69836309677706,30.301636903222942
9,44.0,66.33674004461069,-22.336740044610693
2,69.0,46.925300272138124,22.074699727861876
6,66.0,58.017551570693875,7.982448429306125
7,35.0,60.79061439533281,-25.79061439533281
9,61.0,66.33674004461069,-5.336740044610693
3,68.0,49.69836309677706,18.301636903222942
3,55.0,49.69836309677706,5.301636903222942
7,36.0,60.79061439533281,-24.79061439533281
4,56.0,52.471425921416,3.5285740785840005
8,58.0,63.56367721997175,-5.563677219971751
7,40.0,60.79061439533281,-20.79061439533281
5,68.0,55.24448874605494,12.755511253945059
7,43.0,60.79061439533281,-17.79061439533281
3,61.0,49.69836309677706,11.301636903222942
2,45.0,46.925300272138124,-1.9253002721381236
6,36.0,58.017551570693875,-22.017551570693875
2,67.0,46.925300272138124,20.074699727861876
3,67.0,49.69836309677706,17.301636903222942
6,29.0,58.017551570693875,-29.017551570693875
5,31.0,55.24448874605494,-24.24448874605494
8,74.0,63.56367721997175,10.436322780028249
9,37.0,66.33674004461069,-29.336740044610693
3,79.0,49.69836309677706,29.301636903222942
3,76.0,49.69836309677706,26.301636903222942
3,45.0,49.69836309677706,-4.698363096777058
6,65.0,58.017551570693875,6.982448429306125
1,72.0,44.15223744749919,27.84776255250081
7,62.0,60.79061439533281,1.2093856046671903
1,19.0,44.15223744749919,-25.15223744749919
5,39.0,55.24448874605494,-16.24448874605494
8,93.0,63.56367721997175,29.43632278002825
4,62.0,52.471425921416,9.528574078584
5,37.0,55.24448874605494,-18.24448874605494
4,34.0,52.471425921416,-18.471425921416
4,23.0,52.471425921416,-29.471425921416
8,79.0,63.56367721997175,15.436322780028249
2,51.0,46.925300272138124,4.074699727861876
1,18.0,44.15223744749919,-26.15223744749919
3,41.0,49.69836309677706,-8.698363096777058
9,57.0,66.33674004461069,-9.336740044610693
4,36.0,52.471425921416,-16.471425921416
5,47.0,55.24448874605494,-8.244488746054941
2,65.0,46.925300272138124,18.074699727861876
4,57.0,52.471425921416,4.5285740785840005
2,22.0,46.925300272138124,-24.925300272138124
2,20.0,46.925300272138124,-26.925300272138124
4,27.0,52.471425921416,-25.471425921416
6,64.0,58.017551570693875,5.982448429306125
7,32.0,60.79061439533281,-28.79061439533281
3,29.0,49.69836309677706,-20.698363096777058
3,62.0,49.69836309677706,12.301636903222942
6,56.0,58.017551570693875,-2.0175515706938754
3,43.0,49.69836309677706,-6.698363096777058
2,70.0,46.925300272138124,23.074699727861876
8,49.0,63.56367721997175,-14.563677219971751
5,68.0,55.24448874605494,12.755511253945059
1,66.0,44.15223744749919,21.84776255250081
3,31.0,49.69836309677706,-18.698363096777058
8,44.0,63.56367721997175,-19.56367721997175
4,65.0,52.471425921416,12.528574078584
7,36.0,60.79061439533281,-24.79061439533281
2,27.0,46.925300272138124,-19.925300272138124
7,71.0,60.79061439533281,10.20938560466719
5,76.0,55.24448874605494,20.75551125394506
5,31.0,55.24448874605494,-24.24448874605494
6,26.0,58.017551570693875,-32.017551570693875
9,69.0,66.33674004461069,2.6632599553893073
6,90.0,58.017551570693875,31.982448429306125
8,79.0,63.56367721997175,15.436322780028249
7,33.0,60.79061439533281,-27.79061439533281
9,40.0,66.33674004461069,-26.336740044610693
4,58.0,52.471425921416,5.5285740785840005
2,28.0,46.925300272138124,-18.925300272138124
7,50.0,60.79061439533281,-10.79061439533281
6,37.0,58.017551570693875,-21.017551570693875
1,15.0,44.15223744749919,-29.15223744749919
9,50.0,66.33674004461069,-16.336740044610693
9,55.0,66.33674004461069,-11.336740044610693
2,25.0,46.925300272138124,-21.925300272138124
3,79.0,49.69836309677706,29.301636903222942
5,79.0,55.24448874605494,23.75551125394506
5,36.0,55.24448874605494,-19.24448874605494
1,69.0,44.15223744749919,24.84776255250081
8,83.0,63.56367721997175,19.43632278002825
8,44.0,63.56367721997175,-19.56367721997175
4,36.0,52.471425921416,-16.471425921416
7,84.0,60.79061439533281,23.20938560466719
3,58.0,49.69836309677706,8.301636903222942
6,44.0,58.017551570693875,-14.017551570693875
9,36.0,66.33674004461069,-30.336740044610693
1,23.0,44.15223744749919,-21.15223744749919
5,33.0,55.24448874605494,-22.24448874605494
4,31.0,52.471425921416,-21.471425921416
8,90.0,63.56367721997175,26.43632278002825
1,45.0,44.15223744749919,0.8477625525008108
9,40.0,66.33674004461069,-26.336740044610693
6,81.0,58.017551570693875,22.982448429306125
4,47.0,52.471425921416,-5.4714259214159995
9,75.0,66.33674004461069,8.663259955389307
5,61.0,55.24448874605494,5.755511253945059
5,37.0,55.24448874605494,-18.24448874605494
5,75.0,55.24448874605494,19.75551125394506
1,63.0,44.15223744749919,18.84776255250081
1,61.0,44.15223744749919,16.84776255250081
8,70.0,63.56367721997175,6.436322780028249
8,91.0,63.56367721997175,27.43632278002825
6,80.0,58.017551570693875,21.982448429306125
4,83.0,52.471425921416,30.528574078584
2,72.0,46.925300272138124,25.074699727861876
2,35.0,46.925300272138124,-11.925300272138124
9,41.0,66.33674004461069,-25.336740044610693
5,57.0,55.24448874605494,1.755511253945059
4,43.0,52.471425921416,-9.471425921416
1,55.0,44.15223744749919,10.84776255250081
7,42.0,60.79061439533281,-18.79061439533281
3,59.0,49.69836309677706,9.301636903222942
6,90.0,58.017551570693875,31.982448429306125
5,79.0,55.24448874605494,23.75551125394506
5,89.0,55.24448874605494,33.75551125394506
5,87.0,55.24448874605494,31.75551125394506
1,50.0,44.15223744749919,5.847762552500811
1,33.0,44.15223744749919,-11.15223744749919
3,58.0,49.69836309677706,8.301636903222942
4,68.0,52.471425921416,15.528574078584
5,33.0,55.24448874605494,-22.24448874605494
2,73.0,46.925300272138124,26.074699727861876
8,50.0,63.56367721997175,-13.563677219971751
2,59.0,46.925300272138124,12.074699727861876
9,93.0,66.33674004461069,26.663259955389307
2,47.0,46.925300272138124,0.0746997278618764
9,89.0,66.33674004461069,22.663259955389307
7,47.0,60.79061439533281,-13.79061439533281
8,77.0,63.56367721997175,13.436322780028249
2,53.0,46.925300272138124,6.074699727861876
7,87.0,60.79061439533281,26.20938560466719
6,53.0,58.017551570693875,-5.017551570693875
4,28.0,52.471425921416,-24.471425921416
7,66.0,60.79061439533281,5.20938560466719
4,23.0,52.471425921416,-29.471425921416
2,28.0,46.925300272138124,-18.925300272138124
7,89.0,60.79061439533281,28.20938560466719
8,38.0,63.56367721997175,-25.56367721997175
2,37.0,46.925300272138124,-9.925300272138124
5,66.0,55.24448874605494,10.755511253945059
1,44.0,44.15223744749919,-0.15223744749918922
7,33.0,60.79061439533281,-27.79061439533281
8,67.0,63.56367721997175,3.4363227800282488
6,76.0,58.017551570693875,17.982448429306125
5,33.0,55.24448874605494,-22.24448874605494
6,59.0,58.017551570693875,0.9824484293061246
2,39.0,46.925300272138124,-7.925300272138124
1,55.0,44.15223744749919,10.84776255250081
7,96.0,60.79061439533281,35.20938560466719
7,30.0,60.79061439533281,-30.79061439533281
2,80.0,46.925300272138124,33.074699727861876
2,75.0,46.925300272138124,28.074699727861876
1,19.0,44.15223744749919,-25.15223744749919
8,71.0,63.56367721997175,7.436322780028249
8,67.0,63.56367721997175,3.4363227800282488
1,16.0,44.15223744749919,-28.15223744749919
8,45.0,63.56367721997175,-18.56367721997175
9,44.0,66.33674004461069,-22.336740044610693
4,50.0,52.471425921416,-2.4714259214159995
1,37.0,44.15223744749919,-7.152237447499189
1,15.0,44.15223744749919,-29.15223744749919
3,71.0,49.69836309677706,21.301636903222942
5,42.0,55.24448874605494,-13.244488746054941
5,49.0,55.24448874605494,-6.244488746054941
9,41.0,66.33674004461069,-25.336740044610693
2,40.0,46.925300272138124,-6.925300272138124
2,25.0,46.925300272138124,-21.925300272138124
6,62.0,58.017551570693875,3.9824484293061246
9,93.0,66.33674004461069,26.663259955389307
1,19.0,44.15223744749919,-25.15223744749919
9,77.0,66.33674004461069,10.663259955389307
9,52.0,66.33674004461069,-14.336740044610693
9,41.0,66.33674004461069,-25.336740044610693
5,69.0,55.24448874605494,13.755511253945059
9,82.0,66.33674004461069,15.663259955389307
4,82.0,52.471425921416,29.528574078584
2,49.0,46.925300272138124,2.0746997278618764
6,82.0,58.017551570693875,23.982448429306125
4,40.0,52.471425921416,-12.471425921416
6,48.0,58.017551570693875,-10.017551570693875
3,28.0,49.69836309677706,-21.698363096777058
6,60.0,58.017551570693875,1.9824484293061246
2,43.0,46.925300272138124,-3.9253002721381236
2,59.0,46.925300272138124,12.074699727861876
9,71.0,66.33674004461069,4.663259955389307
7,52.0,60.79061439533281,-8.79061439533281
3,27.0,49.69836309677706,-22.698363096777058
1,28.0,44.15223744749919,-16.15223744749919
8,62.0,63.56367721997175,-1.5636772199717512
6,27.0,58.017551570693875,-31.017551570693875
7,55.0,60.79061439533281,-5.79061439533281
9,39.0,66.33674004461069,-27.336740044610693
5,66.0,55.24448874605494,10.755511253945059
1,46.0,44.15223744749919,1.8477625525008108
7,47.0,60.79061439533281,-13.79061439533281
5,59.0,55.24448874605494,3.755511253945059
3,46.0,49.69836309677706,-3.698363096777058
9,47.0,66.33674004461069,-19.336740044610693
1,39.0,44.15223744749919,-5.152237447499189
1,67.0,44.15223744749919,22.84776255250081
1,26.0,44.15223744749919,-18.15223744749919
3,68.0,49.69836309677706,18.301636903222942
6,49.0,58.017551570693875,-9.017551570693875
3,45.0,49.69836309677706,-4.698363096777058
8,88.0,63.56367721997175,24.43632278002825
2,67.0,46.925300272138124,20.074699727861876
9,54.0,66.33674004461069,-12.336740044610693
3,75.0,49.69836309677706,25.301636903222942
5,67.0,55.24448874605494,11.755511253945059
8,91.0,63.56367721997175,27.43632278002825
2,30.0,46.925300272138124,-16.925300272138124
6,29.0,58.017551570693875,-29.017551570693875
5,75.0,55.24448874605494,19.75551125394506
9,41.0,66.33674004461069,-25.336740044610693
5,84.0,55.24448874605494,28.75551125394506
2,31.0,46.925300272138124,-15.925300272138124
5,64.0,55.24448874605494,8.755511253945059
4,48.0,52.471425921416,-4.4714259214159995
7,29.0,60.79061439533281,-31.79061439533281
6,33.0,58.017551570693875,-25.017551570693875
2,59.0,46.925300272138124,12.074699727861876
5,45.0,55.24448874605494,-10.244488746054941
7,86.0,60.79061439533281,25.20938560466719
7,65.0,60.79061439533281,4.20938560466719
5,73.0,55.24448874605494,17.75551125394506
9,50.0,66.33674004461069,-16.336740044610693
4,20.0,52.471425921416,-32.471425921416
3,36.0,49.69836309677706,-13.698363096777058
4,78.0,52.471425921416,25.528574078584
5,65.0,55.24448874605494,9.755511253945059
6,48.0,58.017551570693875,-10.017551570693875
3,49.0,49.69836309677706,-0.698363096777058
2,32.0,46.925300272138124,-14.925300272138124
4,69.0,52.471425921416,16.528574078584
5,41.0,55.24448874605494,-14.244488746054941
4,77.0,52.471425921416,24.528574078584
3,60.0,49.69836309677706,10.301636903222942
8,88.0,63.56367721997175,24.43632278002825
4,61.0,52.471425921416,8.528574078584
2,69.0,46.925300272138124,22.074699727861876
2,29.0,46.925300272138124,-17.925300272138124
1,73.0,44.15223744749919,28.84776255250081
4,22.0,52.471425921416,-30.471425921416
9,93.0,66.33674004461069,26.663259955389307
7,46.0,60.79061439533281,-14.79061439533281
7,74.0,60.79061439533281,13.20938560466719
7,83.0,60.79061439533281,22.20938560466719
8,84.0,63.56367721997175,20.43632278002825
1,71.0,44.15223744749919,26.84776255250081
8,82.0,63.56367721997175,18.43632278002825
4,49.0,52.471425921416,-3.4714259214159995
4,27.0,52.471425921416,-25.471425921416
4,29.0,52.471425921416,-23.471425921416
6,50.0,58.017551570693875,-8.017551570693875
7,53.0,60.79061439533281,-7.79061439533281
6,80.0,58.017551570693875,21.982448429306125
1,21.0,44.15223744749919,-23.15223744749919
8,39.0,63.56367721997175,-24.56367721997175
7,74.0,60.79061439533281,13.20938560466719
6,76.0,58.017551570693875,17.982448429306125
6,43.0,58.017551570693875,-15.017551570693875
5,61.0,55.24448874605494,5.755511253945059
6,48.0,58.017551570693875,-10.017551570693875
9,48.0,66.33674004461069,-18.336740044610693
9,40.0,66.33674004461069,-26.336740044610693
8,40.0,63.56367721997175,-23.56367721997175
9,80.0,66.33674004461069,13.663259955389307
8,90.0,63.56367721997175,26.43632278002825
8,36.0,63.56367721997175,-27.56367721997175
1,48.0,44.15223744749919,3.847762552500811
5,60.0,55.24448874605494,4.755511253945059
4,76.0,52.471425921416,23.528574078584
2,47.0,46.925300272138124,0.0746997278618764
8,73.0,63.56367721997175,9.436322780028249
3,22.0,49.69836309677706,-27.698363096777058
4,74.0,52.471425921416,21.528574078584
7,58.0,60.79061439533281,-2.7906143953328097
9,76.0,66.33674004461069,9.663259955389307
2,59.0,46.925300272138124,12.074699727861876
3,55.0,49.69836309677706,5.301636903222942
4,33.0,52.471425921416,-19.471425921416
1,50.0,44.15223744749919,5.847762552500811
7,37.0,60.79061439533281,-23.79061439533281
2,58.0,46.925300272138124,11.074699727861876
5,36.0,55.24448874605494,-19.24448874605494
1,25.0,44.15223744749919,-19.15223744749919
3,62.0,49.69836309677706,12.301636903222942
2,57.0,46.925300272138124,10.074699727861876
1,39.0,44.15223744749919,-5.152237447499189
7,84.0,60.79061439533281,23.20938560466719
5,45.0,55.24448874605494,-10.244488746054941
1,72.0,44.15223744749919,27.84776255250081
6,45.0,58.017551570693875,-13.017551570693875
5,63.0,55.24448874605494,7.755511253945059
3,50.0,49.69836309677706,0.301636903222942
7,53.0,60.79061439533281,-7.79061439533281
9,36.0,66.33674004461069,-30.336740044610693
9,97.0,66.33674004461069,30.663259955389307
9,49.0,66.33674004461069,-17.336740044610693
2,40.0,46.925300272138124,-6.925300272138124
3,43.0,49.69836309677706,-6.698363096777058
7,60.0,60.79061439533281,-0.7906143953328097
5,85.0,55.24448874605494,29.75551125394506
2,26.0,46.925300272138124,-20.925300272138124
3,53.0,49.69836309677706,3.301636903222942
6,53.0,58.017551570693875,-5.017551570693875
7,34.0,60.79061439533281,-26.79061439533281
9,63.0,66.33674004461069,-3.3367400446106927
1,31.0,44.15223744749919,-13.15223744749919
7,71.0,60.79061439533281,10.20938560466719
8,67.0,63.56367721997175,3.4363227800282488
3,57.0,49.69836309677706,7.301636903222942
4,46.0,52.471425921416,-6.4714259214159995
6,34.0,58.017551570693875,-24.017551570693875
7,76.0,60.79061439533281,15.20938560466719
4,65.0,52.471425921416,12.528574078584
8,84.0,63.56367721997175,20.43632278002825
5,38.0,55.24448874605494,-17.24448874605494
1,27.0,44.15223744749919,-17.15223744749919
4,49.0,52.471425921416,-3.4714259214159995
3,52.0,49.69836309677706,2.301636903222942
9,86.0,66.33674004461069,19.663259955389307
8,74.0,63.56367721997175,10.436322780028249
1,64.0,44.15223744749919,19.84776255250081
6,53.0,58.017551570693875,-5.017551570693875
9,87.0,66.33674004461069,20.663259955389307
7,43.0,60.79061439533281,-17.79061439533281
4,37.0,52.471425921416,-15.471425921416
1,68.0,44.15223744749919,23.84776255250081
2,32.0,46.925300272138124,-14.925300272138124
5,49.0,55.24448874605494,-6.244488746054941
5,56.0,55.24448874605494,0.755511253945059
8,52.0,63.56367721997175,-11.563677219971751
6,41.0,58.017551570693875,-17.017551570693875
8,87.0,63.56367721997175,23.43632278002825
2,34.0,46.925300272138124,-12.925300272138124
3,32.0,49.69836309677706,-17.698363096777058
6,89.0,58.017551570693875,30.982448429306125
3,46.0,49.69836309677706,-3.698363096777058
6,36.0,58.017551570693875,-22.017551570693875
6,51.0,58.017551570693875,-7.017551570693875
2,46.0,46.925300272138124,-0.9253002721381236
7,72.0,60.79061439533281,11.20938560466719
2,27.0,46.925300272138124,-19.925300272138124
6,59.0,58.017551570693875,0.9824484293061246
1,25.0,44.15223744749919,-19.15223744749919
3,67.0,49.69836309677706,17.301636903222942
2,24.0,46.925300272138124,-22.925300272138124
7,82.0,60.79061439533281,21.20938560466719
4,35.0,52.471425921416,-17.471425921416
8,88.0,63.56367721997175,24.43632278002825
6,87.0,58.017551570693875,28.982448429306125
4,79.0,52.471425921416,26.528574078584
5,58.0,55.24448874605494,2.755511253945059
9,76.0,66.33674004461069,9.663259955389307
7,34.0,60.79061439533281,-26.79061439533281
9,95.0,66.33674004461069,28.663259955389307
7,93.0,60.79061439533281,32.20938560466719
1,67.0,44.15223744749919,22.84776255250081
8,85.0,63.56367721997175,21.43632278002825
4,36.0,52.471425921416,-16.471425921416
3,38.0,49.69836309677706,-11.698363096777058
7,66.0,60.79061439533281,5.20938560466719
3,78.0,49.69836309677706,28.301636903222942
8,58.0,63.56367721997175,-5.563677219971751
6,48.0,58.017551570693875,-10.017551570693875
5,41.0,55.24448874605494,-14.244488746054941
4,61.0,52.471425921416,8.528574078584
8,42.0,63.56367721997175,-21.56367721997175
8,50.0,63.56367721997175,-13.563677219971751
1,40.0,44.15223744749919,-4.152237447499189
9,94.0,66.33674004461069,27.663259955389307
5,84.0,55.24448874605494,28.75551125394506
4,59.0,52.471425921416,6.5285740785840005
6,39.0,58.017551570693875,-19.017551570693875
6,49.0,58.017551570693875,-9.017551570693875
2,59.0,46.925300272138124,12.074699727861876
8,49.0,63.56367721997175,-14.563677219971751
7,89.0,60.79061439533281,28.20938560466719
1,73.0,44.15223744749919,28.84776255250081
5,40.0,55.24448874605494,-15.244488746054941
6,79.0,58.017551570693875,20.982448429306125
4,74.0,52.471425921416,21.528574078584
2,49.0,46.925300272138124,2.0746997278618764
4,35.0,52.471425921416,-17.471425921416
1,39.0,44.15223744749919,-5.152237447499189
7,83.0,60.79061439533281,22.20938560466719
2,56.0,46.925300272138124,9.074699727861876
2,46.0,46.925300272138124,-0.9253002721381236
9,95.0,66.33674004461069,28.663259955389307
5,86.0,55.24448874605494,30.75551125394506
2,39.0,46.925300272138124,-7.925300272138124
9,70.0,66.33674004461069,3.6632599553893073
9,51.0,66.33674004461069,-15.336740044610693
1,41.0,44.15223744749919,-3.152237447499189
3,53.0,49.69836309677706,3.301636903222942
4,71.0,52.471425921416,18.528574078584
7,31.0,60.79061439533281,-29.79061439533281
4,63.0,52.471425921416,10.528574078584
2,61.0,46.925300272138124,14.074699727861876
7,65.0,60.79061439533281,4.20938560466719
6,63.0,58.017551570693875,4.982448429306125
3,63.0,49.69836309677706,13.301636903222942
6,58.0,58.017551570693875,-0.017551570693875362
6,62.0,58.017551570693875,3.9824484293061246
5,61.0,55.24448874605494,5.755511253945059
4,40.0,52.471425921416,-12.471425921416
1,39.0,44.15223744749919,-5.152237447499189
6,89.0,58.017551570693875,30.982448429306125
2,40.0,46.925300272138124,-6.925300272138124
3,35.0,49.69836309677706,-14.698363096777058
8,55.0,63.56367721997175,-8.563677219971751
6,60.0,58.017551570693875,1.9824484293061246
3,45.0,49.69836309677706,-4.698363096777058
7,76.0,60.79061439533281,15.20938560466719
4,38.0,52.471425921416,-14.471425921416
9,73.0,66.33674004461069,6.663259955389307
5,72.0,55.24448874605494,16.75551125394506
3,68.0,49.69836309677706,18.301636903222942
2,27.0,46.925300272138124,-19.925300272138124
2,33.0,46.925300272138124,-13.925300272138124
3,28.0,49.69836309677706,-21.698363096777058
2,46.0,46.925300272138124,-0.9253002721381236
4,52.0,52.471425921416,-0.4714259214159995
2,72.0,46.925300272138124,25.074699727861876
9,58.0,66.33674004461069,-8.336740044610693
2,69.0,46.925300272138124,22.074699727861876
9,54.0,66.33674004461069,-12.336740044610693
6,85.0,58.017551570693875,26.982448429306125
1,33.0,44.15223744749919,-11.15223744749919
4,33.0,52.471425921416,-19.471425921416
1,67.0,44.15223744749919,22.84776255250081
6,80.0,58.017551570693875,21.982448429306125
4,25.0,52.471425921416,-27.471425921416
3,76.0,49.69836309677706,26.301636903222942
3,53.0,49.69836309677706,3.301636903222942
9,63.0,66.33674004461069,-3.3367400446106927
6,75.0,58.017551570693875,16.982448429306125
9,38.0,66.33674004461069,-28.336740044610693
5,79.0,55.24448874605494,23.75551125394506
2,63.0,46.925300272138124,16.074699727861876
8,60.0,63.56367721997175,-3.5636772199717512
5,49.0,55.24448874605494,-6.244488746054941
2,66.0,46.925300272138124,19.074699727861876
4,71.0,52.471425921416,18.528574078584
9,66.0,66.33674004461069,-0.33674004461069273
4,41.0,52.471425921416,-11.471425921416
4,67.0,52.471425921416,14.528574078584
2,46.0,46.925300272138124,-0.9253002721381236
6,86.0,58.017551570693875,27.982448429306125
2,37.0,46.925300272138124,-9.925300272138124
7,42.0,60.79061439533281,-18.79061439533281
3,77.0,49.69836309677706,27.301636903222942
3,32.0,49.69836309677706,-17.698363096777058
5,47.0,55.24448874605494,-8.244488746054941
3,54.0,49.69836309677706,4.301636903222942
2,60.0,46.925300272138124,13.074699727861876
9,89.0,66.33674004461069,22.663259955389307
2,34.0,46.925300272138124,-12.925300272138124
2,59.0,46.925300272138124,12.074699727861876
8,52.0,63.56367721997175,-11.563677219971751
9,84.0,66.33674004461069,17.663259955389307
7,57.0,60.79061439533281,-3.7906143953328097
3,30.0,49.69836309677706,-19.698363096777058
9,47.0,66.33674004461069,-19.336740044610693
3,15.0,49.69836309677706,-34.69836309677706
5,49.0,55.24448874605494,-6.244488746054941
9,74.0,66.33674004461069,7.663259955389307
3,45.0,49.69836309677706,-4.698363096777058
7,61.0,60.79061439533281,0.20938560466719025
1,67.0,44.15223744749919,22.84776255250081
4,64.0,52.471425921416,11.528574078584
4,73.0,52.471425921416,20.528574078584
7,68.0,60.79061439533281,7.20938560466719
8,33.0,63.56367721997175,-30.56367721997175
1,60.0,44.15223744749919,15.84776255250081
5,30.0,55.24448874605494,-25.24448874605494
7,82.0,60.79061439533281,21.20938560466719
4,33.0,52.471425921416,-19.471425921416
4,28.0,52.471425921416,-24.471425921416
4,64.0,52.471425921416,11.528574078584
6,88.0,58.017551570693875,29.982448429306125
7,35.0,60.79061439533281,-25.79061439533281
2,30.0,46.925300272138124,-16.925300272138124
5,60.0,55.24448874605494,4.755511253945059
4,66.0,52.471425921416,13.528574078584
3,52.0,49.69836309677706,2.301636903222942
7,39.0,60.79061439533281,-21.79061439533281
6,45.0,58.017551570693875,-13.017551570693875
7,64.0,60.79061439533281,3.2093856046671903
5,66.0,55.24448874605494,10.755511253945059
6,61.0,58.017551570693875,2.9824484293061246
5,76.0,55.24448874605494,20.75551125394506
7,49.0,60.79061439533281,-11.79061439533281
2,43.0,46.925300272138124,-3.9253002721381236
5,45.0,55.24448874605494,-10.244488746054941
6,49.0,58.017551570693875,-9.017551570693875
6,27.0,58.017551570693875,-31.017551570693875
5,50.0,55.24448874605494,-5.244488746054941
7,52.0,60.79061439533281,-8.79061439533281
8,72.0,63.56367721997175,8.436322780028249
7,62.0,60.79061439533281,1.2093856046671903
5,80.0,55.24448874605494,24.75551125394506
1,53.0,44.15223744749919,8.84776255250081
5,42.0,55.24448874605494,-13.244488746054941
2,37.0,46.925300272138124,-9.925300272138124
5,77.0,55.24448874605494,21.75551125394506
5,73.0,55.24448874605494,17.75551125394506
2,46.0,46.925300272138124,-0.9253002721381236
5,54.0,55.24448874605494,-1.244488746054941
4,70.0,52.471425921416,17.528574078584
1,60.0,44.15223744749919,15.84776255250081
3,67.0,49.69836309677706,17.301636903222942
1,58.0,44.15223744749919,13.84776255250081
5,63.0,55.24448874605494,7.755511253945059
4,83.0,52.471425921416,30.528574078584
7,64.0,60.79061439533281,3.2093856046671903
5,57.0,55.24448874605494,1.755511253945059
4,45.0,52.471425921416,-7.4714259214159995
2,61.0,46.925300272138124,14.074699727861876
4,68.0,52.471425921416,15.528574078584
2,45.0,46.925300272138124,-1.9253002721381236
8,39.0,63.56367721997175,-24.56367721997175
3,77.0,49.69836309677706,27.301636903222942
9,55.0,66.33674004461069,-11.336740044610693
4,38.0,52.471425921416,-14.471425921416
6,40.0,58.017551570693875,-18.017551570693875
5,49.0,55.24448874605494,-6.244488746054941
1,74.0,44.15223744749919,29.84776255250081
9,86.0,66.33674004461069,19.663259955389307
1,72.0,44.15223744749919,27.84776255250081
8,72.0,63.56367721997175,8.436322780028249
9,77.0,66.33674004461069,10.663259955389307
9,76.0,66.33674004461069,9.663259955389307
1,67.0,44.15223744749919,22.84776255250081
2,52.0,46.925300272138124,5.074699727861876
1,52.0,44.15223744749919,7.847762552500811
2,67.0,46.925300272138124,20.074699727861876
8,66.0,63.56367721997175,2.4363227800282488
5,74.0,55.24448874605494,18.75551125394506
7,40.0,60.79061439533281,-20.79061439533281
2,44.0,46.925300272138124,-2.9253002721381236
8,97.0,63.56367721997175,33.43632278002825
6,48.0,58.017551570693875,-10.017551570693875
8,65.0,63.56367721997175,1.4363227800282488
1,57.0,44.15223744749919,12.84776255250081
1,19.0,44.15223744749919,-25.15223744749919
7,68.0,60.79061439533281,7.20938560466719
8,48.0,63.56367721997175,-15.563677219971751
3,34.0,49.69836309677706,-15.698363096777058
5,67.0,55.24448874605494,11.755511253945059
1,15.0,44.15223744749919,-29.15223744749919
7,83.0,60.79061439533281,22.20938560466719
5,83.0,55.24448874605494,27.75551125394506
8,46.0,63.56367721997175,-17.56367721997175
8,57.0,63.56367721997175,-6.563677219971751
9,42.0,66.33674004461069,-24.336740044610693
7,51.0,60.79061439533281,-9.79061439533281
1,24.0,44.15223744749919,-20.15223744749919
3,64.0,49.69836309677706,14.301636903222942
8,94.0,63.56367721997175,30.43632278002825
3,50.0,49.69836309677706,0.301636903222942
